Time Interval,Date,Temperature (ºF),Temperature (ºC),pH (mV),Salinity (PSU),Conductivity (µS/cm),"Conductivity, Non-Linear Function (µS/cm)","Conductivity, Specific (µS/cm)",Dissolved Oxygen (mg/L),"Dissolved Oxygen, Saturated (%)","Dissolved Oxygen, Local (%)",Oxygen Reduction Potential (mV),Chlorophyll (RFU),Total Algae (RFU),Total Dissolved Solids (mg/L),pH (YSI),Turbidity (RFU),Phosphate (mg/L),"Nitrate, Mid-Range (mg/L)","Nitrate, High-Range (mg/L)",pH_Hach,Alkalinity (mg/L CaCO3),Silica (mg/L),Iron (mg/L),Ammonia (mg/L)
Monthly,2023-06-30,77.04969,25.027605,-112.606331,33.310097,50863.339844,50831.810547,50847.914063,6.203445,90.733013,103.9683535,217.9673,-1.793337,-4.664763,32910.591797,8.233541,0,0.13,1.3,2.185,8.12,130,1.48,0.007,NA
Monthly,2023-07-31,77.038429,25.021349,-113.4837955,32.7789345,50200.050781,50199.5507815,50200.535156,6.331133,92.5415615,106.0757065,231.144432,-0.1308745,-31.553793499999998,32620.2441405,8.221479,0,0.18,1.55,2.25,7.945,137,0.635,0.006,0.035
Monthly,2023-08-31,77.218361,25.121313,-111.0224,32.873278,50386.765625,50260.824219,50266.90625,6.166496,90.21191400000001,102.7685625,229.471481,0.069374,3.814404,32767.998047,8.160003,0,0.13,1.35,2.1500000000000004,8.18,139,0.775,0.016,NA
Monthly,2023-09-30,77.18457,25.102539,-110.274605,33.289658,50722.013672,50760.25,50860.84375,6.1226424999999995,89.5805815,102.435883,225.073502,0.046358,-2.245685,33023.996094,8.16199,0,0.04,1.33,1.33,8.18,127,0.62,0.015,0
Monthly,2023-10-31,77.162041,25.083765,-109.296608,33.119462999999996,50517.3066405,50571.238281,50687.996094,5.997078,87.7007445,100.439724,241.49819150000002,NA,NA,33023.996094,8.129957000000001,0,0.04,1.43,1.7650000000000001,8.09,126,0.6,0.036,0
Monthly,2023-11-30,77.128242,25.071247,-107.81843950000001,32.648792,50076.3339845,49796.355469,49919.996094,5.895644,85.939636,101.782951,244.36821750000001,NA,NA,32383.998047,8.028349500000001,0,0.13,1.5,2.66,8.11,127,0.66,0.018,0.02
Monthly,2023-12-31,77.1,NA,NA,32.505,49716,NA,NA,6.265,NA,91.19999999999999,283,-11.07,-2.8499999999999996,NA,8.05,0,0.04,1.1,1.2,8.04,127,0.92,0.021,0.01
Monthly,2024-01-31,77.173309,25.090021,-76.5314485,32.668774,50108.132813,49679.5234375,49683.5351565,6.201741999999999,90.475594,103.074158,177.87262,1.1895695000000002,0.103621,32463.152344,8.0111375,0,0.065,0.88,1.3,8.14,126.5,1.17,0.019,NA
Monthly,2024-02-29,77.218361,25.121313,-78.4254605,28.321259,50120.078125,43992.566406,43973.171875,6.2904055,89.953979,103.326431,188.363968,0.34726,-4.563587,28567.951172,8.081858,0,0.10500000000000001,0.8300000000000001,1.08,8.085,117.5,1.0150000000000001,0.021,NA
Monthly,2024-03-31,77.2071,25.121313,-81.958771,32.801844,50218.617188,50253.529297,50246.921875,6.274751,91.103092,104.78980999999999,216.609589,0.41134000000000004,1.016314,32670.140625,8.1082035,0,0.035,0.9,1.26,8.11,129,0.87,0.0215,NA
Monthly,2024-04-30,77.2071,25.108797,-87.730614,29.8206615,45958.449219,45988.199219,45978.152344,7.118625,102.044609,103.2022015,219.309166,0.605018,-8.020483500000001,29909.650391,8.132478500000001,0,0.02,1.05,1.76,8.03,123,0.97,0.014,NA
Monthly,2024-05-31,77.195831,25.108797,-91.4973565,30.386883,47085.572266,46788.5585935,46881.992188,6.264774,90.1797715,103.4598805,248.535065,0.199597,0.6562655,30417.251953,8.14273,0,0.14,1.2,1.6,8.105,122.5,0.9,0.009,NA
Monthly,2024-06-30,77.173309,25.096281,-93.7747615,32.138643,49526.761719,49238.2734375,49234.628906,6.1394725,89.11711500000001,102.459663,237.010666,4.7854,1.7610670000000002,32030.401367,8.083943,0,0.16,1.5,2.2,8.17,114,0.725,0.0025,NA
Monthly,2024-07-31,77.387039,25.215021,-95.197655,33.554599499999995,51244.361328,51241.402344,51267.8183595,6.0408375,88.491402,101.805138,241.485229,1.310797,1.281749,33344.3007815,8.2049445,0,0.07,1.43,2.2,8.030000000000001,119.5,0.665,0.0055,NA
Monthly,2024-08-31,77.308189,25.177471,-94.047218,33.913326,51867.457031,51564.7128905,51575.642578,6.0036985000000005,88.313423,100.58667,254.320511,0.43571,4.9871055,33544.699219,8.1150385,0,0.01,1.4,2.03,7.93,116,0.85,0.0245,0
Monthly,2024-09-30,77.116982,25.064989,-95.270264,31.979626,49102.191406,48801.1679685,48797.404297,6.041065,87.9073185,100.254059,249.196053,-0.8797885000000001,-106.528778,31823.650391,8.094052,0,0.03,1.53,2.4,NA,116,0.86,0.031,NA
Monthly,2024-10-31,77.274391,25.146179,-93.382996,32.905838,50582.529297,50286.4921875,50288.691406,5.985063,87.415581,100.10977199999999,259.830292,-1.875036,0.436702,32699.849609,7.982006999999999,0,0.07,1.2000000000000002,1.4649999999999999,NA,124.5,0.815,0.032,NA
Monthly,2024-11-30,77.263123,25.146179,-90.526482,28.350108,44230.775391,43938.9375,43940.886719,6.065508,86.611694,99.143265,258.028473,-2.053278,2.254014,28634.75,8.017363,0,0.09,1.1,1.8,8.18,130,1.24,0.0235,NA
Monthly,2024-12-31,77.195534,25.108631,-90.9534075,29.1307305,45299.191406,44977.808594,45117.34375,6.22247,88.954643,101.861687,260.1886135,-4.390846,-5.4937765,29241.2998045,7.838396,0,0.06,1,1.6,8.03,122,1.69,0.041,NA
